Date,Open,High,Low,Close,Adj Close,Volume
2020-02-20,292.3450253310226,293.6549533732769,290.1383742733221,292.6995111299346,297.74181347634817,10578672
2020-02-21,288.1792513521864,291.4106853211256,286.33689898130734,290.1343363744709,284.6176571663616,6755327
2020-02-24,284.6300946262034,288.0318447487674,283.9835884856813,286.4031113484793,288.6564048722739,11391754
2020-02-25,286.7994818580929,290.7390280730366,283.5727186935007,287.74969728640366,290.34320131539914,3592440
2020-02-26,287.1940361838596,290.5249799430338,286.8923333922525,287.8046795399763,291.6771326870048,9868577
2020-02-27,290.21395269778753,290.14793687557994,285.5370209648246,289.5281623740887,295.02270404477616,3491721
2020-02-28,288.7301893012675,291.67457852387724,285.4597544283141,290.0495919517185,295.5675176550322,1682346
2020-03-02,288.266579415013,291.5757161689651,283.96666053625864,288.1837105478694,283.1725042652335,10393019
2020-03-03,284.4578733557537,286.28986329779997,280.78674988352657,283.7613153144952,287.4143372962668,8313861
2020-03-04,281.90644370336713,284.95277276875373,281.2165002190504,282.77367675557707,284.42858067102355,5995427
2020-03-05,281.0041838150287,283.54223017473765,281.016709131455,281.67178706112634,283.3318719530571,3931659
2020-03-06,284.7847937825873,288.9052622737699,283.4244461680476,284.07888131635747,279.8557638328199,1199542
2020-03-09,284.21695129750043,289.3658101594096,284.50288251993953,285.1043515825156,286.81711217073575,11108950
2020-03-10,282.87999729654655,285.0884484152602,281.6931953544904,282.67314462139876,288.12853935274285,4483802
2020-03-11,284.72466943573426,287.499544433537,281.1597615084194,283.55274393103093,288.2236353468174,11208441
2020-03-12,284.06227211841787,286.6561285406182,280.81449823775444,282.23661184131043,281.5494295989321,8381740
2020-03-13,281.91295049226,284.4108634915164,276.4278906153322,281.7384519710144,276.55387813771426,11339108
2020-03-16,281.44504875530447,287.00734219172244,279.5904317112876,280.9264211318582,279.3790052510262,6087365
2020-03-17,286.2141077998402,286.18840591957013,282.6993737987674,283.11327342263735,286.80949060386405,5084032
2020-03-18,288.2690544538899,287.72831899992684,283.61257650816543,285.4119985540677,287.71240900430854,2223045
2020-03-19,283.93286000600364,286.86011891801826,284.0198605101362,285.2185556583532,284.75471790515957,9295445
2020-03-20,285.57752525757206,285.38471176689126,282.12962404307945,283.4837996292826,278.4389393387862,2936983
2020-03-23,284.53642597300495,288.28061065330115,282.0722933309017,284.5234853912668,283.69147871765915,2404568
2020-03-24,288.65199928095296,292.15616364686855,284.7413977884752,287.0426893762332,286.6870427919544,1760956
2020-03-25,288.57204115546506,287.2601354888589,284.2750849529062,287.83055405189214,292.76460911088907,4554382
2020-03-26,284.43187562384054,287.3612662155681,281.3394538524743,284.3672201461744,285.972030669251,8297881
2020-03-27,285.7885651176747,286.7339972817864,279.7376852248408,284.79661693545745,282.6509924496008,8122887
2020-03-30,282.3972105407442,286.60912598522515,278.6013615946321,282.5821945305123,282.86837415971985,5357847
2020-03-31,285.5252705277973,285.5544425235334,280.56954192581776,284.8263631725646,279.8824076329225,5565861
2020-04-01,286.30425817838534,289.2267767473774,283.151247949069,288.17523186452087,293.6225302997277,1499964
2020-04-02,287.78975158740445,287.08727773084576,284.994295379918,284.4807512609161,282.8883406917052,3997493
2020-04-03,286.75684193529617,289.67481006523246,286.2291458162136,287.1224004829559,286.8682093555008,10188066
2020-04-06,288.67165391131147,294.2703732643131,288.6529698129892,290.87522288722226,289.1914506372547,8578729
2020-04-07,286.4083643527929,292.9833323357502,285.5003410330973,287.97437245053607,290.07672048833905,7638784
2020-04-08,290.8644619467212,289.48531932700973,286.0194787849954,289.22145196853876,291.09829278406175,9394043
2020-04-09,293.4070581748241,296.92231558014134,290.61428873327236,292.79127136062937,295.3130510827147,1139565
2020-04-10,293.5777001525008,295.54355018768666,287.32938065527213,292.88377688549946,290.1674934211901,3942905
2020-04-13,297.14865870488046,299.802430104485,290.8042520299273,297.12375939241093,294.9329884383691,4428261
2020-04-14,288.5977215154446,292.80363692131783,286.50766301141385,292.24510524061213,287.864365504329,7322954
2020-04-15,291.5435029497692,294.8212947083225,289.1008727502718,292.8817424234396,294.70358368418,9190219
2020-04-16,290.5593462723682,294.9750163273483,287.86034549777764,291.42409155301283,286.05952338916103,6082281
2020-04-17,290.6203644214606,295.27808117421796,290.6892564680549,293.29620162443786,294.4421959434312,5754417
2020-04-20,290.9781766764822,293.1891442147349,288.0034194940945,290.25759722649457,294.5498787961569,2327654
2020-04-21,288.06200458332,288.82045689355675,287.1238820762789,287.1098991506277,291.5983702978381,3627014
2020-04-22,286.9204806332692,289.73191670061505,283.77228398198235,289.43577483330955,288.8457630207271,8995018
2020-04-23,287.06436953374924,292.3315205387931,286.9195030493471,287.6852231642356,287.21691406270025,6936419
2020-04-24,290.3862095523377,293.12458573051447,287.2693375813794,290.5988494344482,285.6815586867208,8210547
2020-04-27,289.36880701362224,294.31015070937605,286.0315153371996,289.3322059319749,291.30851879227345,11528542
2020-04-28,291.1550247452767,294.12732176111024,288.0931356913045,290.69916458421517,294.43475838890294,8313184
2020-04-29,289.3963734941323,289.28175668751084,285.7771632436642,288.3594365032228,285.4141915204976,1447628
2020-04-30,292.1610535629409,293.8167172338757,285.37556450013057,290.98958051407925,290.0735555764659,6303441
2020-05-01,290.80647186721365,293.54438590805256,288.3721764593028,290.0037754574821,293.93436293489964,11956200
2020-05-04,289.20146344029854,294.4946296583467,285.70202566233246,291.1201511976928,295.5116459003164,9853143
2020-05-05,292.40769716871137,292.51169843238785,288.06523253028365,292.254546559723,289.2522738231095,3648191
2020-05-06,290.81369515073527,295.12549626358845,289.3196948929325,290.7590715782039,291.34722640813857,2348894
2020-05-07,292.7435029544579,297.81748826305295,291.75994345977006,293.1886999916776,289.58239865553287,7151990
2020-05-08,291.1718872407131,296.99262725951485,290.82735936199435,291.08062438160255,286.44520926504924,9445180
2020-05-11,290.2052548915832,295.26115510598964,287.75844711748664,293.59278307197786,298.4208635592424,4550985
2020-05-12,290.028174916489,293.73960911045987,288.7628903917183,291.5847329806556,295.32293678224823,3513595
2020-05-13,287.59657177005323,291.4556053570631,285.3745531962543,289.9134682990197,292.92897310944187,9161665
2020-05-14,289.56351016286976,293.2776057604411,286.15206867028155,288.0810755048034,282.8814001375913,11521829
2020-05-15,287.7399032435244,292.55738773452134,286.3918882430975,290.61720752663416,294.6129476019924,1737550
2020-05-18,288.4418985465929,290.2366125565673,285.204773632621,290.6633053634705,289.9429728161029,6007106
2020-05-19,290.4667910823479,293.91996565096264,284.3173694750558,289.9973191286474,288.16911945961533,2798954
2020-05-20,285.0876427314155,290.1028254167224,284.1658260984982,288.3625109381476,288.8985925447294,11348958
2020-05-21,285.1292449776398,289.3029746275473,281.53482924207134,285.33288573597497,280.6688713959615,10171141
2020-05-22,286.6318710459287,286.64377354428586,281.2328602825499,283.6961046528552,286.6084897058101,1929090
2020-05-25,282.2883820646267,287.1336654360999,280.58780053850285,284.3555162570292,285.29315101087957,3802743
2020-05-26,281.77705673919365,285.7184992221646,278.6438972504672,284.3633485986297,280.798457017145,9776510
2020-05-27,284.29236309067005,287.7847595070367,282.9520757904722,284.65445340418523,281.10460969363453,7165706
2020-05-28,287.4362609578852,289.206251549157,287.23489396637774,287.0538544853046,283.42834882030473,2900302
2020-05-29,288.9293719963701,292.1360424091484,284.3329096871353,288.6935623051121,283.5779399519004,6846636
2020-06-01,290.50605888181417,294.28820108584824,286.8146651450284,288.53959826615676,289.5529314385607,1684659
2020-06-02,287.7905414409589,289.95890166322044,284.93058764441616,288.9518136010147,292.8855825278147,8430747
2020-06-03,285.82720139596694,290.4016888867457,280.98549913437046,286.08527936112847,280.563813031382,8410825
2020-06-04,285.57341234841084,287.8824631301043,284.77031813556556,286.53223627761474,281.36324797252684,9828325
2020-06-05,284.34815287078624,290.1902282532511,281.2962462932962,284.70073649033884,285.529446545034,10101102
2020-06-08,291.29431589381994,294.8190566299662,288.2808862025416,290.4196233942918,294.1311360593285,7927416
2020-06-09,289.60816169358486,293.5651731965818,287.7166538216227,289.59024630610827,287.58325721188834,6385201
2020-06-10,291.16803198098506,295.03971614843994,287.89702840688955,290.01122116225645,288.26668068837677,8360401
2020-06-11,289.57636046450676,295.7005911932546,286.57854943711317,292.3808200473819,293.5076147652539,3241105
2020-06-12,288.8482513210139,291.32854653958907,288.42389266722546,290.64692586990736,288.0219526828228,2320307
2020-06-15,290.6214145933608,293.36720994822406,288.74976511375934,290.8764894639278,285.36854959925114,11710632
2020-06-16,294.2889516313045,296.5035970215992,289.4046775956255,294.0045424840581,296.77087259780467,11953303
2020-06-17,292.9094055886386,298.8167974193848,290.9293093710071,296.26947183810677,297.75852117185354,5675431
2020-06-18,292.637144870733,296.8929988775544,289.34631982914266,294.3472126131806,295.29802474213363,8054378
2020-06-19,295.7020300894576,299.95846581279574,294.7633463105953,294.5995579470888,297.4475594496416,6119641
2020-06-22,294.0646265725438,295.62472718400545,291.3173221196747,294.98976979340074,297.057421970726,6753670
2020-06-23,294.73546675530866,298.61857042773545,292.3240965905713,293.9450222166657,290.48684119589586,2095589
2020-06-24,299.5880770553445,299.9601684557355,294.79926027201,298.2761903512631,296.51613469836934,10302825
2020-06-25,298.14635219891346,299.98835599713027,295.28373563044096,295.28788036541755,290.87167461526377,5826176
2020-06-26,297.4543714917336,296.5314735693424,294.55738725969843,295.9502542135204,291.5684977745472,9466721
2020-06-29,295.56036431416607,298.26549856182737,291.4963462416047,294.7409167898399,296.81820062246373,2921792
2020-06-30,295.55000184049936,297.546987925965,294.85802623603314,294.39207030275344,298.6148314189681,6754068
2020-07-01,293.7570164706683,294.67936126915316,287.4063903063426,291.66435464398063,297.06285866176466,2539219
2020-07-02,294.59151463038376,296.26331253662795,289.08801426166525,293.8690154004903,295.3777050430401,5589716
2020-07-03,292.1671799232464,292.85761413478787,286.3809908315503,292.1110572806549,288.4199574235913,11878275
2020-07-06,291.1421565908392,294.17540884214304,289.8305002567838,290.86615281018754,286.2780341349357,10683733
2020-07-07,288.6981051407487,291.48638766080853,289.3530203223723,291.35223155685236,294.9982247049309,1085395
2020-07-08,293.0748780315355,295.29694094424116,289.2968950483823,294.5462316313883,295.47412856452445,7063389
2020-07-09,292.61736710458086,293.17351461992087,287.39715061073366,292.7094050987762,294.0943306240971,8732605
2020-07-10,291.0769545478385,291.93605992178334,287.2745356710345,289.6934587208861,292.95496776049237,9061792
2020-07-13,292.7664361528193,296.0492313697809,291.6908864067109,293.5950040871676,295.9822512274451,8876375
2020-07-14,291.824905751024,293.9789416601944,286.5815584165404,292.25208032501905,296.16192513218164,10522467
2020-07-15,290.47251905217377,294.3146104929483,287.06675141642063,291.7570658509736,286.57795669863407,2093060
2020-07-16,295.18036814371646,296.3269126415725,290.27775712395464,293.06765684090124,295.9692685621439,4235863
2020-07-17,290.2534421791543,292.835258986154,286.6787012777673,290.6285402450708,294.7072532331299,11783675
2020-07-20,290.4084231151254,295.4804921154853,286.78884421386226,291.67839086581625,289.18319939868246,5383030
2020-07-21,291.53121592570767,294.5511243140219,288.4540377668403,291.75753791582287,293.3965999505133,9602831
2020-07-22,294.428689859163,296.0352204737973,292.48018081159995,291.8587137913874,289.6891769504999,5169495
2020-07-23,289.5090087141633,291.6203898988363,288.3106754592049,290.25325678131543,295.5703605236412,3612761
2020-07-24,287.2497642400268,290.4997026008565,287.61466537051655,289.6736714987533,284.26747522645815,2995457
2020-07-27,291.4137498104249,291.8188507923089,287.2740268681266,291.05364269215465,291.98260260648857,2013071
2020-07-28,289.00390636376443,292.596642368275,287.96996065317364,288.85113998510127,284.99790676047184,4275072
2020-07-29,291.17383482665497,294.01370121645374,290.10588125629965,292.7124725645256,295.1972526039479,11074698
2020-07-30,292.0130798405724,294.59703343419557,289.626129571062,291.0111124453191,287.2383312782522,5817842
2020-07-31,290.39427037896866,293.6713454483382,289.43628108620675,291.08502748569055,288.00398866635095,9676514
2020-08-03,291.579260919397,294.94225460202927,286.8632214800482,292.0075805089164,291.9418298750462,4327786
2020-08-04,290.60573177487754,295.84486069590946,286.92182875484696,292.9342098102386,297.7949837413988,6932572
2020-08-05,290.5683711067413,294.08927587865355,289.5322978969736,292.140720844538,288.7719219993455,10573200
2020-08-06,293.6779640789114,298.989127689721,289.3912526251111,293.44094925003907,289.26516741370796,3145977
2020-08-07,295.8836059382641,295.818983521791,292.38534220273203,296.6709627179536,299.7441989590648,11499637
2020-08-10,291.51922407883467,294.33533084091806,291.10628435454964,291.4810775190869,291.488300797177,7714662
2020-08-11,294.6509467899677,294.90147006001143,293.521557783867,295.1876007480241,300.0497551219334,3226217
2020-08-12,291.2591552036884,295.93170999585084,289.7652645758382,293.4859847002111,289.33743771338453,1632731
2020-08-13,293.3068152421002,298.73338045991494,290.11692303943164,294.9031359544453,296.62451968547407,9750364
2020-08-14,295.48427334894916,298.2051044822482,292.9275449999547,295.61869309219543,292.46005638370457,3214826
2020-08-17,293.7994206304267,299.7397249625348,294.3420524593636,296.56024209901227,292.488593683931,4260802
2020-08-18,298.3976655756827,297.86602502574306,296.2667635102845,295.77025562292164,297.9403742233148,11409971
2020-08-19,297.16321389395665,302.7253457439379,295.7074538514662,296.2349227893964,297.34502903520513,9905865
2020-08-20,301.47299907075984,301.8468060358804,297.9356967200863,300.6343639057497,303.69875953976884,5590778
2020-08-21,305.5377960099907,304.6144836366314,302.11236045485776,303.5599927695409,301.2464112128879,10689065
2020-08-24,303.5523555563526,305.9537365929427,301.502793431515,304.6637057564389,304.02965983760004,6149387
2020-08-25,300.4318458385521,303.5153359026315,297.74416900305323,301.3934299121222,300.25382128433745,6396910
2020-08-26,299.67900546215645,301.9627405474668,295.4992862472948,298.853926842669,304.6408083326512,10869865
2020-08-27,299.8401209721001,300.5319967608756,296.32622979333325,299.9949606885868,297.5019900463476,11440541
2020-08-28,298.0645514146674,302.7086050401261,294.01748899028286,298.7906270264394,296.3383595860639,8827881
2020-08-31,297.72536132272353,302.30351819455103,297.4305617938969,298.13407561907377,296.3995102067529,4561497
2020-09-01,300.25781369188513,301.9315586943744,297.3867076096253,300.91221004251815,301.6896959527876,8318898
2020-09-02,303.16552395222857,305.0315425711436,300.2679100560724,301.82949510020245,298.83924305833534,1262199
2020-09-03,303.09474987857425,305.63372236400465,298.52890214020897,302.32829625896153,307.3504522640956,3870524
2020-09-04,303.61860504483633,306.6449204876158,300.01269746602827,304.7617058371412,301.9053031589963,2137273
2020-09-07,305.17985727548887,306.8497697747031,301.27307988564377,305.803634753111,310.6453103292538,8441537
2020-09-08,308.9111542047608,311.0776245710345,307.9189737725073,311.34738801375045,306.4091078851123,4867293
2020-09-09,310.25330198475694,312.6956439194543,307.96529333959086,312.2180271338458,314.17329505648433,7107511
2020-09-10,311.2624438269364,313.3311870765581,308.71301368062143,308.1877622433015,313.204880491018,1033734
2020-09-11,306.7230475485544,309.0408443022238,303.2254058763992,309.07978718520974,304.9844730618155,1213299
2020-09-14,307.84230595415187,311.6525517945816,306.02543878957056,309.47336849021144,315.27075736607935,3771034
2020-09-15,306.4450045604733,312.13309917517904,305.9203171582497,309.2304876614453,308.6476916040181,9531336
2020-09-16,311.45306812211436,310.9513381395387,306.8340004375715,309.4223233472278,314.93889152341916,1671253
2020-09-17,312.1872464875959,314.06977222308944,307.7053398522071,312.5339854593874,314.74447637717947,10941793
2020-09-18,311.48052514980833,312.62574193610175,310.14821828142635,311.87269581038504,309.39751029931654,7688304
2020-09-21,310.3786850290642,314.2107929118779,305.8058444778035,307.8279838394256,303.9900156265213,7911616
2020-09-22,305.05612179363504,309.1238829341768,304.85923496251723,306.07903966156175,303.67613611873605,2006152
2020-09-23,305.48819199815335,309.7818640937913,301.94211077352344,307.2004190676436,302.19941017053395,7615379
2020-09-24,306.8725727578451,310.44371464815316,303.2662886337211,305.6564820152395,301.30231943362224,10082420
2020-09-25,306.37098880173846,308.6912390945571,303.8780694127241,309.8415491752786,304.94184431074586,11105810
2020-09-28,305.54892708014614,308.95358632945954,302.61815078595095,306.3210554125647,305.37689481226715,6626211
2020-09-29,307.73372559235935,310.83208203091874,303.2100024755904,306.5762709015623,310.2009635556499,4262331
2020-09-30,305.08163822664926,310.12865494110497,305.7784599244191,306.0036387763984,301.61412128300407,4993767
2020-10-01,304.4195305320194,309.4400367454648,301.2646292012301,304.24885403300095,299.7498706503317,4825091
2020-10-02,304.4913008347581,310.1400661750031,303.93979487792507,307.42936996788967,309.19314083130047,10040776
2020-10-05,304.83014114149006,307.40391350059747,303.14242512414654,305.0706443437638,301.3754210313934,7914152
2020-10-06,305.3253521386835,305.145815710753,301.9123805129922,304.793635118042,299.8877991492512,6015551
2020-10-07,304.37946486879974,307.75660310169206,303.40496101836396,304.0796758446909,300.02749279083304,9026261
2020-10-08,305.5939553563583,308.0783858187292,302.3957480685862,304.28577398773785,309.4431914180286,7636393
2020-10-09,309.03716276077074,312.27423605384985,307.25036603424655,306.03772138173105,309.9730145693053,7701354
2020-10-12,308.8204331110391,314.75256835031047,306.3335607414515,310.3794936430804,308.56767895344814,4689638
2020-10-13,307.4961869755054,309.63752176596745,305.6179849804302,309.45024083330094,311.37899179235256,5486856
2020-10-14,305.49141633575925,307.3373929946602,305.27086936075483,305.24802025451186,305.7031532781447,7955653
2020-10-15,307.2891887758789,310.91391083228973,304.1014648871248,306.3303153496645,308.5006566092121,10583663
2020-10-16,310.0273487285185,309.7657450754833,307.3182843271425,307.4054843869145,309.6516489511677,2208957
2020-10-19,310.237008864457,313.36097772144035,307.41645027793476,309.2413886373482,310.8337840606288,7232302
2020-10-20,316.556139081508,319.37149841085767,313.28328207588754,316.7273358031354,313.7640521874883,2141766
2020-10-21,319.51666949992074,321.7104318376362,317.42435399352615,319.72611579773263,313.8304483378447,10165252
2020-10-22,319.26042202443574,321.5074974834418,316.3005653555838,320.59967173807973,320.02986073375024,7259471
2020-10-23,320.70744684340804,325.89295905921676,322.06840244620855,322.61662345092645,327.6620104323827,1524658
2020-10-26,322.8061680906409,326.52132915510134,322.37766718937525,322.541860979666,323.43849198348863,6619236
2020-10-27,322.8194823359602,326.5975741957928,319.6237678588188,325.3887942751447,329.7150470866344,10175526
2020-10-28,325.1180975823279,326.33183848734154,323.15255887870774,324.07566611596496,330.4486055729243,9108196
2020-10-29,324.0906406855793,327.4460559756633,322.6716083771174,321.9235803932529,317.59198535524973,1003196
2020-10-30,324.8989097787922,327.639073758879,321.13543427533256,323.90907190583533,326.3938125901062,10938256
2020-11-02,322.4251758524781,323.8610889146848,320.66899002554595,322.76722529490377,325.0174754216994,4657919
2020-11-03,322.65461067155184,323.58022359288964,318.3573045333264,322.3100907090199,328.49787005999326,7129877
2020-11-04,325.57979726568783,327.9851988636044,325.46875959726276,327.06759416191863,333.4205647130068,7105661
2020-11-05,321.8839410518373,327.13316659320714,319.6940987182204,324.88455052539814,327.3105103999061,8142727
2020-11-06,325.421455069627,328.44873838436104,320.7033905703132,323.99966578236007,320.67691691398767,3603680
2020-11-09,321.84409793257555,325.05152183679553,319.6392050914878,323.37239675536176,327.2341854330257,10858625
2020-11-10,322.6042413279245,322.7912816805252,316.6527756006585,321.84250820358335,316.7835190397252,7209774
2020-11-11,322.1681392807854,325.78449792351284,321.32748969910364,323.2013000370561,326.8301952381668,1858811
2020-11-12,321.8538676285972,326.92912448846675,318.9156281059235,323.58609544646447,328.8954459336347,5064337
2020-11-13,321.4946464959908,324.4339422891366,320.79668856390526,320.7250802530147,319.22194949838007,4636119
2020-11-16,319.3177982327594,325.31291884671737,316.7762973064858,321.3763413365383,323.05566506258157,4556995
2020-11-17,320.0255369969751,322.9410583901251,319.10491632156356,321.87857847284084,320.97915614929406,2667108
2020-11-18,321.364739387576,324.09449673339964,318.2219266156351,319.74976441118486,318.9537800509573,3853507
2020-11-19,319.4456354191785,323.31869787581877,317.65205996498077,321.38346388239324,318.9457174619384,8593548
2020-11-20,321.62368509918815,323.61730536632234,317.5230501868026,323.1733449073624,326.56187715697155,11169944
2020-11-23,319.111405404613,323.7163963494072,319.46757169051904,319.72825552257166,325.3065744010031,10013196
2020-11-24,323.0690787840162,327.9910572635558,323.1238056832337,326.0578601857106,331.80627146719064,8793404
2020-11-25,325.2619387189094,330.70358459889195,322.03422539937765,325.1229999869304,320.8935566143961,3154327
2020-11-26,322.9984305588087,322.8704217564605,318.293913092815,320.01157828161683,324.8084705527213,5070081
2020-11-27,321.83393039107403,323.2340495056845,317.4183423103767,321.08252450892945,324.131927973378,10538735
2020-11-30,322.0450617507632,324.80150783099833,317.11731309779043,320.7167637272297,317.5459961686289,11878521
2020-12-01,321.34879501070805,325.94959095004026,318.0683726387204,321.7253895378897,316.15676847921515,4917000
2020-12-02,322.4528940253063,323.0955313461651,317.7003760897394,319.362716499519,316.3989955761943,11603512
2020-12-03,320.1800687633388,322.0897226241627,319.3911005248347,322.89234161470233,328.2162969269925,9173542
2020-12-04,323.0518825412286,323.22777214485706,321.3681678715443,323.71782766659686,325.4423201197479,3350716
2020-12-07,324.43694662937736,328.6976793460019,320.15561302496116,325.14298933596115,328.01796426600043,11208064
2020-12-08,323.58980646474856,323.23663055713615,318.4745560992602,320.54448597848597,317.43074698709324,2264008
2020-12-09,320.8535151961212,323.2593971537397,320.5873880684501,319.7856794290598,322.5919670446271,7456942
2020-12-10,318.7189952572358,321.97428831191945,318.3341074053436,318.72475349978754,312.7087792360507,3768654
2020-12-11,317.3242979789556,321.3451594129943,314.4420768670713,320.14379279184226,318.54718890206584,8061944
2020-12-14,324.1860187612038,323.6909918096702,320.12677936161685,324.59381636006435,326.23955048565523,10770820
2020-12-15,323.88749048988046,326.62431699832194,321.34126682714606,323.51069122288686,318.9310294345716,10647720
2020-12-16,322.4677562379044,322.1710365667296,318.8071318073478,319.8433427185488,323.97576443699467,4876345
2020-12-17,322.24020632472025,327.4041082098748,321.8625316666509,323.3520752076026,319.9249480318334,7057174
2020-12-18,327.0271513007524,329.1985206872964,325.48763404980787,327.042143948534,329.0342376132945,3233414
2020-12-21,327.932162328647,332.741800455522,327.6475871878595,329.3110465372017,328.06226140947234,11031671
2020-12-22,328.7189762061901,331.33336280192026,326.13740931705007,327.3583294045165,328.6159562431391,7134678
2020-12-23,326.67601038896447,329.43348692287356,322.05048443383055,326.87941121521,321.7467579260292,9392939
2020-12-24,330.3711814115716,331.53667110001544,326.26409111696694,327.080775456027,320.76043401544615,2565976
2020-12-25,326.38500775901315,329.28252401831605,323.123212638623,325.4653830525228,330.7973447822034,4976808
2020-12-28,328.75651543049196,330.3091695943512,323.9840949805498,330.28798219633217,327.2444446138172,8630725
2020-12-29,330.6739289656186,333.4726203908399,328.50595584630406,328.89084248811025,333.0963960388518,9601462
2020-12-30,327.47626695032216,333.17969527478704,324.74797747952624,326.42139024892566,332.94133502097986,5744353
2020-12-31,329.5794543772308,331.66529379149046,325.56174931843486,326.94651875355197,323.17265692881807,2553416
2021-01-01,323.5931286086311,324.8145081351952,317.3437774363834,319.96031414242395,316.95487240559174,8260219
2021-01-04,321.39512794514553,323.6436347704381,318.38487441806745,319.4229510528302,321.5037972117943,3956156
2021-01-05,320.40683907533264,322.0439964268519,315.90041177017997,320.66017830938046,326.6302119959762,3281696
2021-01-06,316.16486352654533,317.82564534934903,313.8201202575083,316.4199826066764,321.6828613595613,2133243
2021-01-07,319.54629158393124,323.4501630869593,318.5909707664355,320.1965610430222,320.23339030847063,1004677
2021-01-08,319.51298594137165,322.4688584398617,316.54484059315723,318.36189175385726,322.11996646670616,9593188
2021-01-11,314.9205936699363,318.168318926803,313.4470767640458,316.91503196647307,312.29752738212244,1130334
2021-01-12,318.1051367337343,320.84595884945867,313.4172482791702,318.686719584851,324.772847933992,5557885
2021-01-13,321.048468069119,321.6276850178637,318.30316037196286,321.68762611908096,327.66269370059115,6162425
2021-01-14,317.9425172803382,320.3629836966679,314.05001239843864,315.4914018985037,311.24777699864086,11440717
2021-01-15,321.83852200519647,320.8131306442592,317.59999753659724,320.9902718467818,318.41494281895666,3508963
2021-01-18,319.24607048594305,322.52522195604996,316.28912176811633,319.8414871438548,314.7260063348759,8820707
2021-01-19,317.49542289596525,322.0382704208208,316.739066703769,320.0908976060069,317.16805285895344,6827316
